980	0.380859844
982	0.371560061
984	0.364641763
986	0.362146159
988	0.362539731
990	0.365964561
992	0.372789388
994	0.382943156
996	0.395352421
998	0.406472991
1000	0.417623855
1002	0.428117187
1004	0.439913102
1006	0.445470704
1008	0.449331814
1010	0.452177758
1012	0.452021189
1014	0.448901249
1016	0.444308697
1018	0.437282059
1020	0.4283774
1022	0.418832747
1024	0.408274378
1026	0.39753628
1028	0.386593766
1030	0.377561293
1032	0.369904092
1034	0.367146965
1036	0.365165616
1038	0.366879489
1040	0.371018524
1042	0.377871586
1044	0.386292342
1046	0.393080043
1048	0.402055227
1050	0.413712218
1052	0.423079713
1054	0.432715029
1056	0.438470531
1058	0.444812549
1060	0.449795551
1062	0.451466854
1064	0.453217399
1066	0.452187109
1068	0.448474497
1070	0.443224776
1072	0.435727139
1074	0.427621973
1076	0.420566098
1078	0.411831035
1080	0.403144542
1082	0.394984794
1084	0.387693255
1086	0.37891172
1088	0.374732717
1090	0.372545552
1092	0.370834873
1094	0.371421618
1096	0.37265257
1098	0.376074007
1100	0.383247617
